-0.0030498,0.010669,0.010033,0.0059609,0.0018695,0.0083303,0.0059133,0.0052457,-0.0035349,-0.0033131,-0.0019316,-0.0017122,0.011428,-0.011583,-0.002164,0.014901,0.011584,0.030625,0.0067253,0.0026037,0.0043091,-0.0037274,-0.024972,-0.00027131,-0.0019119,-0.0035237,0.0027101,-0.012549,0.0068659,0.010646,-0.0032117,0.010589,0.008278,0.0070241,-0.0028723,-0.0041246,0.0033783,0.00027771,0.057576,79.731
-0.0032103,0.01123,0.010561,0.0062747,0.0019679,0.0087687,0.0062245,0.0055218,-0.0037209,-0.0034875,-0.0020332,-0.0018023,0.012029,-0.012193,-0.0022779,0.015686,0.012194,0.032237,0.0070792,0.0027407,0.0045359,-0.0039236,-0.026286,-0.00028559,-0.0020125,-0.0037092,0.0028527,-0.013209,0.0072272,0.011206,-0.0033807,0.011146,0.0087137,0.0073938,-0.0030234,-0.0043417,0.0035561,0.00029233,0.060606,80.257
-0.0033708,0.011792,0.011089,0.0065884,0.0020663,0.0092071,0.0065357,0.0057979,-0.0039069,-0.0036619,-0.0021349,-0.0018924,0.012631,-0.012802,-0.0023918,0.01647,0.012803,0.033849,0.0074332,0.0028777,0.0047627,-0.0041198,-0.0276,-0.00029987,-0.0021132,-0.0038946,0.0029953,-0.01387,0.0075886,0.011767,-0.0035498,0.011704,0.0091493,0.0077635,-0.0031746,-0.0045587,0.0037339,0.00030695,0.063636,80.656
-0.0035314,0.012353,0.011617,0.0069021,0.0021647,0.0096456,0.0068469,0.006074,-0.004093,-0.0038363,-0.0022366,-0.0019825,0.013232,-0.013412,-0.0025057,0.017254,0.013413,0.035461,0.0077872,0.0030148,0.0049895,-0.004316,-0.028915,-0.00031415,-0.0022138,-0.0040801,0.003138,-0.01453,0.00795,0.012327,-0.0037188,0.012261,0.009585,0.0081332,-0.0033258,-0.0047758,0.0039117,0.00032156,0.066667,81.042
-0.0036919,0.012915,0.012145,0.0072159,0.0022631,0.010084,0.0071582,0.0063501,-0.004279,-0.0040106,-0.0023382,-0.0020726,0.013833,-0.014021,-0.0026196,0.018038,0.014023,0.037073,0.0081411,0.0031518,0.0052163,-0.0045121,-0.030229,-0.00032843,-0.0023144,-0.0042655,0.0032806,-0.01519,0.0083113,0.012887,-0.0038878,0.012818,0.010021,0.0085028,-0.0034769,-0.0049929,0.0040895,0.00033618,0.069697,81.437
-0.0038524,0.013476,0.012673,0.0075296,0.0023615,0.010522,0.0074694,0.0066262,-0.0044651,-0.004185,-0.0024399,-0.0021627,0.014435,-0.014631,-0.0027335,0.018823,0.014632,0.038685,0.0084951,0.0032888,0.0054431,-0.0047083,-0.031543,-0.00034271,-0.002415,-0.004451,0.0034232,-0.015851,0.0086727,0.013447,-0.0040569,0.013376,0.010456,0.0088725,-0.0036281,-0.00521,0.0042673,0.00035079,0.072727,81.886
-0.0040129,0.014038,0.013201,0.0078433,0.0024599,0.010961,0.0077806,0.0069023,-0.0046511,-0.0043594,-0.0025415,-0.0022529,0.015036,-0.015241,-0.0028474,0.019607,0.015242,0.040297,0.0088491,0.0034259,0.0056699,-0.0049045,-0.032858,-0.00035699,-0.0025157,-0.0046364,0.0035659,-0.016511,0.009034,0.014008,-0.0042259,0.013933,0.010892,0.0092422,-0.0037793,-0.0054271,0.0044451,0.00036541,0.075758,82.383
-0.0041734,0.0146,0.013729,0.0081571,0.0025583,0.011399,0.0080918,0.0071783,-0.0048372,-0.0045338,-0.0026432,-0.002343,0.015638,-0.01585,-0.0029613,0.020391,0.015852,0.041908,0.009203,0.0035629,0.0058967,-0.0051007,-0.034172,-0.00037127,-0.0026163,-0.0048219,0.0037085,-0.017172,0.0093954,0.014568,-0.0043949,0.01449,0.011328,0.0096119,-0.0039305,-0.0056441,0.0046229,0.00038003,0.078788,82.918
-0.0043339,0.015161,0.014258,0.0084708,0.0026566,0.011838,0.0084031,0.0074544,-0.0050232,-0.0047082,-0.0027449,-0.0024331,0.016239,-0.01646,-0.0030752,0.021176,0.016461,0.04352,0.009557,0.0036999,0.0061235,-0.0052969,-0.035486,-0.00038554,-0.0027169,-0.0050074,0.0038512,-0.017832,0.0097568,0.015128,-0.004564,0.015048,0.011763,0.0099816,-0.0040816,-0.0058612,0.0048007,0.00039464,0.081818,83.346
-0.0044945,0.015723,0.014786,0.0087845,0.002755,0.012276,0.0087143,0.0077305,-0.0052093,-0.0048825,-0.0028465,-0.0025232,0.016841,-0.01707,-0.0031891,0.02196,0.017071,0.045132,0.0099109,0.003837,0.0063503,-0.0054931,-0.0368,-0.00039982,-0.0028175,-0.0051928,0.0039938,-0.018493,0.010118,0.015689,-0.004733,0.015605,0.012199,0.010351,-0.0042328,-0.0060783,0.0049785,0.00040926,0.084848,83.803
-0.004655,0.016284,0.015314,0.0090983,0.0028534,0.012715,0.0090255,0.0080066,-0.0053953,-0.0050569,-0.0029482,-0.0026133,0.017442,-0.017679,-0.003303,0.022744,0.017681,0.046744,0.010265,0.003974,0.006577,-0.0056892,-0.038115,-0.0004141,-0.0029182,-0.0053783,0.0041364,-0.019153,0.010479,0.016249,-0.004902,0.016162,0.012635,0.010721,-0.004384,-0.0062954,0.0051563,0.00042388,0.087879,84.309
-0.0048155,0.016846,0.015842,0.009412,0.0029518,0.013153,0.0093367,0.0082827,-0.0055813,-0.0052313,-0.0030498,-0.0027034,0.018044,-0.018289,-0.0034169,0.023528,0.01829,0.048356,0.010619,0.004111,0.0068038,-0.0058854,-0.039429,-0.00042838,-0.0030188,-0.0055637,0.0042791,-0.019814,0.010841,0.016809,-0.0050711,0.01672,0.01307,0.011091,-0.0045351,-0.0065125,0.0053341,0.00043849,0.090909,84.866
-0.004976,0.017407,0.01637,0.0097257,0.0030502,0.013591,0.009648,0.0085588,-0.0057674,-0.0054057,-0.0031515,-0.0027935,0.018645,-0.018898,-0.0035308,0.024313,0.0189,0.049968,0.010973,0.0042481,0.0070306,-0.0060816,-0.040743,-0.00044266,-0.0031194,-0.0057492,0.0044217,-0.020474,0.011202,0.01737,-0.0052401,0.017277,0.013506,0.01146,-0.0046863,-0.0067296,0.0055119,0.00045311,0.093939,85.384
-0.0051365,0.017969,0.016898,0.010039,0.0031486,0.01403,0.0099592,0.0088349,-0.0059534,-0.00558,-0.0032532,-0.0028837,0.019246,-0.019508,-0.0036447,0.025097,0.01951,0.05158,0.011327,0.0043851,0.0072574,-0.0062778,-0.042058,-0.00045694,-0.00322,-0.0059346,0.0045643,-0.021135,0.011564,0.01793,-0.0054091,0.017834,0.013942,0.01183,-0.0048375,-0.0069466,0.0056897,0.00046773,0.09697,85.868
-0.005297,0.01853,0.017426,0.010353,0.003247,0.014468,0.01027,0.009111,-0.0061395,-0.0057544,-0.0033548,-0.0029738,0.019848,-0.020118,-0.0037586,0.025881,0.020119,0.053191,0.011681,0.0045221,0.0074842,-0.006474,-0.043372,-0.00047122,-0.0033207,-0.0061201,0.004707,-0.021795,0.011925,0.01849,-0.0055782,0.018392,0.014378,0.0122,-0.0049887,-0.0071637,0.0058675,0.00048234,0.1,86.413
-0.0054576,0.019092,0.017954,0.010667,0.0033454,0.014907,0.010582,0.0093871,-0.0063255,-0.0059288,-0.0034565,-0.0030639,0.020449,-0.020727,-0.0038725,0.026666,0.020729,0.054803,0.012035,0.0046592,0.007711,-0.0066701,-0.044686,-0.0004855,-0.0034213,-0.0063056,0.0048496,-0.022456,0.012286,0.019051,-0.0057472,0.018949,0.014813,0.012569,-0.0051398,-0.0073808,0.0060453,0.00049696,0.10303,86.914
-0.0056181,0.019653,0.018482,0.010981,0.0034438,0.015345,0.010893,0.0096632,-0.0065116,-0.0061032,-0.0035582,-0.003154,0.021051,-0.021337,-0.0039864,0.02745,0.021339,0.056415,0.012389,0.0047962,0.0079378,-0.0068663,-0.046001,-0.00049978,-0.0035219,-0.006491,0.0049922,-0.023116,0.012648,0.019611,-0.0059163,0.019506,0.015249,0.012939,-0.005291,-0.0075979,0.0062232,0.00051158,0.10606,87.431
-0.0057786,0.020215,0.01901,0.011294,0.0035422,0.015784,0.011204,0.0099393,-0.0066976,-0.0062775,-0.0036598,-0.0032441,0.021652,-0.021947,-0.0041003,0.028234,0.021948,0.058027,0.012743,0.0049333,0.0081646,-0.0070625,-0.047315,-0.00051406,-0.0036226,-0.0066765,0.0051349,-0.023776,0.013009,0.020171,-0.0060853,0.020064,0.015685,0.013309,-0.0054422,-0.007815,0.006401,0.00052619,0.10909,87.926
-0.0059391,0.020776,0.019538,0.011608,0.0036406,0.016222,0.011515,0.010215,-0.0068837,-0.0064519,-0.0037615,-0.0033342,0.022254,-0.022556,-0.0042142,0.029018,0.022558,0.059639,0.013097,0.0050703,0.0083914,-0.0072587,-0.048629,-0.00052834,-0.0037232,-0.0068619,0.0052775,-0.024437,0.01337,0.020732,-0.0062543,0.020621,0.01612,0.013678,-0.0055933,-0.0080321,0.0065788,0.00054081,0.11212,88.328
-0.0060996,0.021338,0.020066,0.011922,0.003739,0.016661,0.011827,0.010491,-0.0070697,-0.0066263,-0.0038631,-0.0034244,0.022855,-0.023166,-0.0043281,0.029803,0.023168,0.061251,0.013451,0.0052073,0.0086182,-0.0074549,-0.049943,-0.00054262,-0.0038238,-0.0070474,0.0054201,-0.025097,0.013732,0.021292,-0.0064234,0.021178,0.016556,0.014048,-0.0057445,-0.0082491,0.0067566,0.00055543,0.11515,88.75
-0.0062601,0.021899,0.020594,0.012236,0.0038374,0.017099,0.012138,0.010768,-0.0072558,-0.0068007,-0.0039648,-0.0035145,0.023457,-0.023775,-0.004442,0.030587,0.023777,0.062863,0.013805,0.0053444,0.008845,-0.007651,-0.051258,-0.0005569,-0.0039244,-0.0072328,0.0055628,-0.025758,0.014093,0.021852,-0.0065924,0.021736,0.016992,0.014418,-0.0058957,-0.0084662,0.0069344,0.00057004,0.11818,89.195
-0.0064207,0.022461,0.021122,0.012549,0.0039358,0.017537,0.012449,0.011044,-0.0074418,-0.006975,-0.0040665,-0.0036046,0.024058,-0.024385,-0.0045559,0.031371,0.024387,0.064475,0.014158,0.0054814,0.0090718,-0.0078472,-0.052572,-0.00057118,-0.0040251,-0.0074183,0.0057054,-0.026418,0.014454,0.022412,-0.0067614,0.022293,0.017427,0.014788,-0.0060469,-0.0086833,0.0071122,0.00058466,0.12121,89.665
-0.0065812,0.023022,0.02165,0.012863,0.0040342,0.017976,0.01276,0.01132,-0.0076278,-0.0071494,-0.0041681,-0.0036947,0.02466,-0.024995,-0.0046698,0.032155,0.024997,0.066086,0.014512,0.0056184,0.0092986,-0.0080434,-0.053886,-0.00058546,-0.0041257,-0.0076038,0.005848,-0.027079,0.014816,0.022973,-0.0069305,0.02285,0.017863,0.015157,-0.006198,-0.0089004,0.00729,0.00059927,0.12424,90.093
-0.0067417,0.023584,0.022178,0.013177,0.0041326,0.018414,0.013071,0.011596,-0.0078139,-0.0073238,-0.0042698,-0.0037848,0.025261,-0.025604,-0.0047837,0.03294,0.025606,0.067698,0.014866,0.0057555,0.0095254,-0.0082396,-0.055201,-0.00059974,-0.0042263,-0.0077892,0.0059907,-0.027739,0.015177,0.023533,-0.0070995,0.023408,0.018299,0.015527,-0.0063492,-0.0091175,0.0074678,0.00061389,0.12727,90.454
-0.0069022,0.024145,0.022706,0.013491,0.004231,0.018853,0.013383,0.011872,-0.0079999,-0.0074982,-0.0043714,-0.0038749,0.025862,-0.026214,-0.0048976,0.033724,0.026216,0.06931,0.01522,0.0058925,0.0097522,-0.0084358,-0.056515,-0.00061402,-0.0043269,-0.0079747,0.0061333,-0.0284,0.015539,0.024093,-0.0072685,0.023965,0.018734,0.015897,-0.0065004,-0.0093345,0.0076456,0.00062851,0.1303,90.546
-0.0070627,0.024707,0.023234,0.013804,0.0043294,0.019291,0.013694,0.012148,-0.008186,-0.0076725,-0.0044731,-0.003965,0.026464,-0.026824,-0.0050115,0.034508,0.026826,0.070922,0.015574,0.0060295,0.009979,-0.0086319,-0.057829,-0.0006283,-0.0044276,-0.0081601,0.006276,-0.02906,0.0159,0.024654,-0.0074376,0.024522,0.01917,0.016266,-0.0066515,-0.0095516,0.0078234,0.00064312,0.13333,90.604
-0.0072232,0.025268,0.023763,0.014118,0.0044277,0.01973,0.014005,0.012424,-0.008372,-0.0078469,-0.0045748,-0.0040552,0.027065,-0.027433,-0.0051253,0.035293,0.027435,0.072534,0.015928,0.0061666,0.010206,-0.0088281,-0.059144,-0.00064257,-0.0045282,-0.0083456,0.0064186,-0.029721,0.016261,0.025214,-0.0076066,0.02508,0.019606,0.016636,-0.0068027,-0.0097687,0.0080012,0.00065774,0.13636,90.663
-0.0073838,0.02583,0.024291,0.014432,0.0045261,0.020168,0.014316,0.0127,-0.0085581,-0.0080213,-0.0046764,-0.0041453,0.027667,-0.028043,-0.0052392,0.036077,0.028045,0.074146,0.016282,0.0063036,0.010433,-0.0090243,-0.060458,-0.00065685,-0.0046288,-0.0085311,0.0065612,-0.030381,0.016623,0.025774,-0.0077757,0.025637,0.020041,0.017006,-0.0069539,-0.0099858,0.008179,0.00067236,0.13939,90.773
-0.0075443,0.026391,0.024819,0.014745,0.0046245,0.020606,0.014628,0.012976,-0.0087441,-0.0081957,-0.0047781,-0.0042354,0.028268,-0.028652,-0.0053531,0.036861,0.028655,0.075758,0.016636,0.0064406,0.010659,-0.0092205,-0.061772,-0.00067113,-0.0047294,-0.0087165,0.0067039,-0.031041,0.016984,0.026335,-0.0079447,0.026194,0.020477,0.017375,-0.0071051,-0.010203,0.0083568,0.00068697,0.14242,90.953
-0.0077048,0.026953,0.025347,0.015059,0.0047229,0.021045,0.014939,0.013252,-0.0089302,-0.0083701,-0.0048798,-0.0043255,0.02887,-0.029262,-0.005467,0.037645,0.029265,0.077369,0.01699,0.0065777,0.010886,-0.0094167,-0.063086,-0.00068541,-0.0048301,-0.008902,0.0068465,-0.031702,0.017345,0.026895,-0.0081137,0.026752,0.020913,0.017745,-0.0072562,-0.01042,0.0085346,0.00070159,0.14545,90.703
-0.0078653,0.027514,0.025875,0.015373,0.0048213,0.021483,0.01525,0.013528,-0.0091162,-0.0085444,-0.0049814,-0.0044156,0.029471,-0.029872,-0.0055809,0.03843,0.029874,0.078981,0.017344,0.0067147,0.011113,-0.0096128,-0.064401,-0.00069969,-0.0049307,-0.0090874,0.0069891,-0.032362,0.017707,0.027455,-0.0082828,0.027309,0.021348,0.018115,-0.0074074,-0.010637,0.0087124,0.00071621,0.14848,90.466
-0.0080258,0.028076,0.026403,0.015687,0.0049197,0.021922,0.015561,0.013805,-0.0093022,-0.0087188,-0.0050831,-0.0045057,0.030073,-0.030481,-0.0056948,0.039214,0.030484,0.080593,0.017698,0.0068517,0.01134,-0.009809,-0.065715,-0.00071397,-0.0050313,-0.0092729,0.0071318,-0.033023,0.018068,0.028016,-0.0084518,0.027866,0.021784,0.018484,-0.0075586,-0.010854,0.0088902,0.00073082,0.15152,90.233
-0.0081863,0.028637,0.026931,0.016,0.0050181,0.02236,0.015872,0.014081,-0.0094883,-0.0088932,-0.0051847,-0.0045958,0.030674,-0.031091,-0.0058087,0.039998,0.031094,0.082205,0.018052,0.0069888,0.011567,-0.010005,-0.067029,-0.00072825,-0.005132,-0.0094583,0.0072744,-0.033683,0.018429,0.028576,-0.0086208,0.028424,0.02222,0.018854,-0.0077097,-0.011071,0.009068,0.00074544,0.15455,89.909
-0.0083469,0.029199,0.027459,0.016314,0.0051165,0.022799,0.016184,0.014357,-0.0096743,-0.0090676,-0.0052864,-0.004686,0.031276,-0.031701,-0.0059226,0.040783,0.031703,0.083817,0.018406,0.0071258,0.011793,-0.010201,-0.068344,-0.00074253,-0.0052326,-0.0096438,0.007417,-0.034344,0.018791,0.029136,-0.0087899,0.028981,0.022655,0.019224,-0.0078609,-0.011288,0.0092458,0.00076006,0.15758,89.588
-0.0085074,0.029761,0.027987,0.016628,0.0052149,0.023237,0.016495,0.014633,-0.0098604,-0.0092419,-0.0053881,-0.0047761,0.031877,-0.03231,-0.0060365,0.041567,0.032313,0.085429,0.01876,0.0072628,0.01202,-0.010398,-0.069658,-0.00075681,-0.0053332,-0.0098293,0.0075597,-0.035004,0.019152,0.029696,-0.0089589,0.029538,0.023091,0.019594,-0.0080121,-0.011505,0.0094236,0.00077467,0.16061,89.234
-0.0086679,0.030322,0.028515,0.016942,0.0053133,0.023675,0.016806,0.014909,-0.010046,-0.0094163,-0.0054897,-0.0048662,0.032478,-0.03292,-0.0061504,0.042351,0.032923,0.087041,0.019114,0.0073999,0.012247,-0.010594,-0.070972,-0.00077109,-0.0054338,-0.010015,0.0077023,-0.035665,0.019514,0.030257,-0.0091279,0.030095,0.023527,0.019963,-0.0081633,-0.011722,0.0096014,0.00078929,0.16364,88.916
-0.0088284,0.030884,0.029043,0.017255,0.0054117,0.024114,0.017117,0.015185,-0.010232,-0.0095907,-0.0055914,-0.0049563,0.03308,-0.03353,-0.0062643,0.043135,0.033532,0.088652,0.019468,0.0075369,0.012474,-0.01079,-0.072287,-0.00078537,-0.0055345,-0.0102,0.0078449,-0.036325,0.019875,0.030817,-0.009297,0.030653,0.023963,0.020333,-0.0083144,-0.01194,0.0097792,0.0008039,0.16667,88.632
-0.0089889,0.031445,0.029571,0.017569,0.0055101,0.024552,0.017429,0.015461,-0.010419,-0.0097651,-0.005693,-0.0050464,0.033681,-0.034139,-0.0063782,0.04392,0.034142,0.090264,0.019822,0.0076739,0.012701,-0.010986,-0.073601,-0.00079965,-0.0056351,-0.010386,0.0079876,-0.036986,0.020236,0.031377,-0.009466,0.03121,0.024398,0.020703,-0.0084656,-0.012157,0.009957,0.00081852,0.1697,88.396
-0.0091494,0.032007,0.030099,0.017883,0.0056085,0.024991,0.01774,0.015737,-0.010605,-0.0099394,-0.0057947,-0.0051365,0.034283,-0.034749,-0.0064921,0.044704,0.034752,0.091876,0.020176,0.007811,0.012927,-0.011182,-0.074915,-0.00081393,-0.0057357,-0.010571,0.0081302,-0.037646,0.020598,0.031938,-0.009635,0.031767,0.024834,0.021072,-0.0086168,-0.012374,0.010135,0.00083314,0.17273,88.216
-0.00931,0.032568,0.030627,0.018197,0.0057069,0.025429,0.018051,0.016013,-0.010791,-0.010114,-0.0058964,-0.0052266,0.034884,-0.035358,-0.006606,0.045488,0.035361,0.093488,0.02053,0.007948,0.013154,-0.011378,-0.07623,-0.00082821,-0.0058363,-0.010757,0.0082728,-0.038306,0.020959,0.032498,-0.0098041,0.032325,0.02527,0.021442,-0.0087679,-0.012591,0.010313,0.00084775,0.17576,88.067
