0.00052653,2.6473e-05,0.00034388,0.0017472,-0.00057296,0.00021705,0.00070609,-0.0017775,6.2909e-06,-0.00016342,0.00083103,0.00038765,0.0012922,0.0013107,-0.00050491,-0.00051208,0.00019913,-0.0006458,0.00011176,-0.00017597,0.0035714,177.11
0.0010531,5.2946e-05,0.00068776,0.0034945,-0.0011459,0.0004341,0.0014122,-0.0035549,1.2582e-05,-0.00032685,0.0016621,0.00077531,0.0025845,0.0026214,-0.0010098,-0.0010242,0.00039827,-0.0012916,0.00022351,-0.00035194,0.0071429,171.01
0.0015796,7.9418e-05,0.0010316,0.0052417,-0.0017189,0.00065114,0.0021183,-0.0053324,1.8873e-05,-0.00049027,0.0024931,0.001163,0.0038767,0.003932,-0.0015147,-0.0015362,0.0005974,-0.0019374,0.00033527,-0.0005279,0.010714,165.42
0.0017276,9.274e-05,0.0011601,0.006108,-0.0026523,0.00034787,0.001456,-0.0052952,0.00028112,0.00045452,0.0018793,0.00059336,0.0030656,0.0044372,-0.0017764,-0.0015263,-0.0021783,-0.0021405,0.00066657,-0.00027717,0.011294,160.32
0.0022542,0.00011921,0.001504,0.0078553,-0.0032253,0.00056491,0.0021621,-0.0070726,0.00028741,0.00029109,0.0027103,0.00098102,0.0043579,0.0057478,-0.0022813,-0.0020384,-0.0019792,-0.0027863,0.00077832,-0.00045314,0.014725,155.45
0.002257,0.001366,0.001337,0.0079527,-0.002479,0.0021188,0.0017598,-0.0075204,-0.0001694,0.0010845,0.0026679,0.0011362,0.0049612,0.0041236,-0.0037311,-0.0029059,-0.0025329,-0.0023271,0.00064512,-0.0012104,0.015152,150.85
0.0024198,0.0015957,0.0016717,0.0087348,-0.0026498,0.0035566,0.0016473,-0.0072443,0.00085813,0.0011564,0.0025543,-0.00092301,0.0048655,0.0042835,-0.0021004,-0.0037187,-0.0020139,-0.0018473,2.7443e-05,-0.0016763,0.015567,146.35
0.0025678,0.0016091,0.0018002,0.0096012,-0.0035832,0.0032534,0.00098508,-0.007207,0.0011204,0.0021012,0.0019404,-0.0014926,0.0040543,0.0047886,-0.0023621,-0.0037088,-0.0047895,-0.0020504,0.00035874,-0.0014256,0.016751,141.86
0.0030944,0.0016355,0.0021441,0.011348,-0.0041562,0.0034704,0.0016912,-0.0089845,0.0011267,0.0019378,0.0027715,-0.001105,0.0053466,0.0060993,-0.002867,-0.0042208,-0.0045904,-0.0026962,0.0004705,-0.0016016,0.019885,137.48
0.0030972,0.0028824,0.0019771,0.011446,-0.0034099,0.0050243,0.0012889,-0.0094323,0.00066985,0.0027312,0.002729,-0.00094981,0.0059499,0.0044751,-0.0043168,-0.0050884,-0.0051441,-0.0022371,0.0003373,-0.0023588,0.020825,133.39
0.00326,0.0031121,0.0023118,0.012228,-0.0035807,0.0064621,0.0011764,-0.0091561,0.0016974,0.0028031,0.0026154,-0.003009,0.0058542,0.0046349,-0.002686,-0.0059011,-0.0046251,-0.0017573,-0.00028038,-0.0028247,0.021724,129.38
0.0034081,0.0031254,0.0024403,0.013094,-0.0045141,0.0061588,0.00051413,-0.0091189,0.0019596,0.0037479,0.0020016,-0.0035786,0.005043,0.00514,-0.0029477,-0.0058912,-0.0074008,-0.0019604,5.0919e-05,-0.002574,0.023146,125.39
0.0046489,0.0034249,0.0031208,0.012916,-0.0044208,0.0070208,0.0014867,-0.0082036,0.0026425,0.0034686,0.00060555,-0.0027259,0.0055265,0.0051354,-0.0026275,-0.0049262,-0.0077301,-0.0032401,0.00054925,-0.0038442,0.023419,121.52
0.0051754,0.0034513,0.0034647,0.014663,-0.0049937,0.0072379,0.0021928,-0.0099811,0.0026488,0.0033052,0.0014366,-0.0023383,0.0068188,0.0064461,-0.0031325,-0.0054382,-0.0075309,-0.0038858,0.000661,-0.0040202,0.026245,117.77
0.0051782,0.0046982,0.0032976,0.01476,-0.0042475,0.0087918,0.0017905,-0.010429,0.002192,0.0040985,0.0013941,-0.0021831,0.0074221,0.0048219,-0.0045822,-0.0063058,-0.0080846,-0.0034267,0.0005278,-0.0047775,0.027433,114.17
0.005341,0.0049279,0.0036324,0.015542,-0.0044182,0.01023,0.001678,-0.010153,0.0032195,0.0041705,0.0012805,-0.0042423,0.0073264,0.0049818,-0.0029515,-0.0071185,-0.0075656,-0.0029469,-8.9877e-05,-0.0052434,0.028571,110.67
0.0054891,0.0049412,0.0037609,0.016409,-0.0053517,0.0099263,0.0010157,-0.010115,0.0034818,0.0051153,0.00066673,-0.0048119,0.0065153,0.0054869,-0.0032132,-0.0071086,-0.010341,-0.00315,0.00024142,-0.0049926,0.030093,107.18
0.0067299,0.0052407,0.0044414,0.01623,-0.0052583,0.010788,0.0019883,-0.0092003,0.0041646,0.004836,-0.00072935,-0.0039593,0.0069987,0.0054823,-0.002893,-0.0061436,-0.010671,-0.0044297,0.00073975,-0.0062629,0.030723,103.8
0.0072564,0.0052671,0.0047852,0.017977,-0.0058313,0.011005,0.0026944,-0.010978,0.0041709,0.0046725,0.00010168,-0.0035716,0.008291,0.006793,-0.0033979,-0.0066556,-0.010471,-0.0050755,0.00085151,-0.0064388,0.033312,100.55
0.0072593,0.006514,0.0046182,0.018075,-0.005085,0.012559,0.0022921,-0.011426,0.0037141,0.0054659,5.9249e-05,-0.0034165,0.0088943,0.0051687,-0.0048477,-0.0075232,-0.011025,-0.0046163,0.00071831,-0.0071961,0.034626,97.457
0.0074221,0.0067437,0.0049529,0.018857,-0.0052558,0.013997,0.0021796,-0.011149,0.0047416,0.0055378,-5.4357e-05,-0.0054756,0.0087986,0.0053286,-0.003217,-0.0083359,-0.010506,-0.0041365,0.00010063,-0.007662,0.035892,94.452
0.0075701,0.006757,0.0050815,0.019723,-0.0061892,0.013694,0.0015173,-0.011112,0.0050039,0.0064826,-0.00066817,-0.0060452,0.0079875,0.0058337,-0.0034787,-0.008326,-0.013282,-0.0043396,0.00043193,-0.0074113,0.037457,91.462
0.0088109,0.0070565,0.0057619,0.019545,-0.0060959,0.014556,0.0024899,-0.010197,0.0056867,0.0062033,-0.0020642,-0.0051926,0.0084709,0.0058291,-0.0031585,-0.007361,-0.013611,-0.0056193,0.00093026,-0.0086815,0.038299,88.589
0.0091811,0.0046172,0.0065881,0.018624,-0.0069441,0.015348,0.002104,-0.010253,0.0061367,0.0066051,-0.0016625,-0.0052429,0.0083848,0.0051803,-0.0040077,-0.0081412,-0.013468,-0.0066104,0.00034238,-0.0086122,0.038465,85.838
0.0097076,0.0046437,0.006932,0.020371,-0.007517,0.015565,0.0028101,-0.012031,0.006143,0.0064416,-0.00083147,-0.0048552,0.009677,0.006491,-0.0045126,-0.0086533,-0.013269,-0.0072562,0.00045413,-0.0087881,0.040877,83.163
0.0097105,0.0058905,0.0067649,0.020469,-0.0067707,0.017119,0.0024078,-0.012479,0.0056861,0.007235,-0.00087391,-0.0047001,0.01028,0.0048668,-0.0059624,-0.0095208,-0.013823,-0.006797,0.00032093,-0.0095454,0.042258,80.568
0.0087142,0.0052485,0.0060665,0.020688,-0.0062335,0.017395,0.0036461,-0.012668,0.0061445,0.0085492,-0.001353,-0.0046679,0.01088,0.0051489,-0.006156,-0.0081497,-0.014107,-0.0065092,-0.0017148,-0.0093259,0.042408,78.063
0.0088769,0.0054782,0.0064012,0.02147,-0.0064042,0.018833,0.0035335,-0.012392,0.007172,0.0086211,-0.0014666,-0.0067271,0.010784,0.0053088,-0.0045253,-0.0089624,-0.013588,-0.0060294,-0.0023325,-0.0097918,0.043741,75.566
0.0079368,0.0051067,0.0057632,0.021563,-0.0056873,0.019081,0.0042783,-0.013125,0.009585,0.0082245,-0.0013637,-0.0062647,0.010415,0.0046328,-0.0045087,-0.0093455,-0.013914,-0.0059185,-0.00084612,-0.0091764,0.043886,73.076
0.0075879,0.0059859,0.004922,0.021064,-0.0073926,0.019671,0.0053535,-0.012913,0.0094681,0.0087675,-0.00069863,-0.0048195,0.0091579,0.0047768,-0.0037666,-0.010346,-0.0139,-0.0060993,-0.0014183,-0.0094809,0.044032,70.669
0.007736,0.0059992,0.0050505,0.02193,-0.0083261,0.019368,0.0046912,-0.012876,0.0097303,0.0097123,-0.0013124,-0.0053891,0.0083468,0.0052819,-0.0040283,-0.010336,-0.016676,-0.0063024,-0.001087,-0.0092302,0.045597,68.263
0.0089768,0.0062987,0.005731,0.021751,-0.0082327,0.02023,0.0056637,-0.011961,0.010413,0.009433,-0.0027085,-0.0045364,0.0088303,0.0052773,-0.0037081,-0.009371,-0.017005,-0.007582,-0.00058864,-0.0105,0.046566,65.889
0.009347,0.0038594,0.0065572,0.020831,-0.0090809,0.021022,0.0052779,-0.012017,0.010863,0.0098348,-0.0023068,-0.0045868,0.0087441,0.0046285,-0.0045573,-0.010151,-0.016862,-0.0085731,-0.0011765,-0.010431,0.046975,63.638
0.0098735,0.0038859,0.0069011,0.022578,-0.0096539,0.021239,0.005984,-0.013795,0.010869,0.0096713,-0.0014757,-0.0041991,0.010036,0.0059392,-0.0050622,-0.010663,-0.016663,-0.0092189,-0.0010648,-0.010607,0.049229,61.464
0.0098764,0.0051327,0.006734,0.022675,-0.0089076,0.022793,0.0055817,-0.014242,0.010413,0.010465,-0.0015182,-0.004044,0.01064,0.004315,-0.006512,-0.011531,-0.017217,-0.0087598,-0.001198,-0.011364,0.050634,59.368
0.011353,0.0054003,0.0072772,0.022267,-0.0090882,0.021213,0.0062862,-0.014001,0.011346,0.012367,-0.0013857,-0.0041217,0.011159,0.0040726,-0.0066533,-0.012127,-0.01669,-0.0075963,-0.00087549,-0.01147,0.05076,57.363
0.010356,0.0047583,0.0065788,0.022487,-0.0085509,0.02149,0.0075244,-0.014191,0.011804,0.013681,-0.0018648,-0.0040895,0.011758,0.0043548,-0.0068469,-0.010756,-0.016973,-0.0073084,-0.0029112,-0.01125,0.051135,55.361
0.010519,0.004988,0.0069135,0.023269,-0.0087217,0.022928,0.0074119,-0.013915,0.012831,0.013753,-0.0019784,-0.0061487,0.011663,0.0045146,-0.0052162,-0.011569,-0.016454,-0.0068287,-0.0035289,-0.011716,0.052489,53.365
0.0095789,0.0046165,0.0062755,0.023361,-0.0080047,0.023176,0.0081567,-0.014647,0.015244,0.013356,-0.0018755,-0.0056863,0.011294,0.0038386,-0.0051996,-0.011952,-0.016781,-0.0067178,-0.0020425,-0.0111,0.052852,51.375
0.00923,0.0054957,0.0054343,0.022862,-0.00971,0.023766,0.0092318,-0.014436,0.015127,0.013899,-0.0012105,-0.0042411,0.010036,0.0039827,-0.0044575,-0.012952,-0.016767,-0.0068986,-0.0026147,-0.011405,0.053213,49.468
0.0093781,0.005509,0.0055628,0.023728,-0.010644,0.023463,0.0085696,-0.014399,0.01539,0.014844,-0.0018243,-0.0048107,0.0092251,0.0044878,-0.0047191,-0.012943,-0.019542,-0.0071016,-0.0022834,-0.011154,0.054749,47.561
0.0094058,0.0064237,0.0069813,0.022982,-0.01023,0.022692,0.0087182,-0.014705,0.016435,0.013406,-0.00083673,-0.0047765,0.0089496,0.0044758,-0.0050447,-0.013053,-0.02056,-0.0069676,-0.0039715,-0.011635,0.054865,45.688
0.0095272,0.0063505,0.0074574,0.024438,-0.010338,0.023299,0.0073938,-0.013395,0.017382,0.01348,-0.00030575,-0.0033575,0.0083492,0.0049517,-0.0058162,-0.012362,-0.019828,-0.0059422,-0.0042452,-0.011517,0.054981,43.878
0.010768,0.00665,0.0081379,0.024259,-0.010245,0.024161,0.0083664,-0.01248,0.018065,0.013201,-0.0017018,-0.0025048,0.0088327,0.0049471,-0.005496,-0.011397,-0.020157,-0.0072219,-0.0037468,-0.012787,0.056016,42.094
0.011138,0.0042108,0.008964,0.023339,-0.011093,0.024953,0.0079805,-0.012536,0.018515,0.013602,-0.0013001,-0.0025551,0.0087465,0.0042983,-0.0063453,-0.012177,-0.020014,-0.0082129,-0.0043347,-0.012718,0.056582,40.344
0.011665,0.0042372,0.0093079,0.025086,-0.011666,0.02517,0.0086866,-0.014313,0.018521,0.013439,-0.00046906,-0.0021675,0.010039,0.005609,-0.0068502,-0.012689,-0.019815,-0.0088587,-0.004223,-0.012894,0.058685,38.669
0.012049,0.0035234,0.0094439,0.024351,-0.01204,0.02626,0.0096948,-0.014359,0.017911,0.013037,0.00078658,-0.0026337,0.0099577,0.0060587,-0.0070598,-0.011555,-0.020571,-0.0070145,-0.0032203,-0.013485,0.058793,37.073
0.012052,0.0047703,0.0092769,0.024449,-0.011294,0.027814,0.0092925,-0.014807,0.017454,0.013831,0.00074415,-0.0024786,0.010561,0.0044345,-0.0085096,-0.012423,-0.021125,-0.0065554,-0.0033535,-0.014242,0.060187,35.535
0.013528,0.0050378,0.0098201,0.02404,-0.011475,0.026234,0.009997,-0.014566,0.018387,0.015732,0.00087659,-0.0025563,0.01108,0.0041921,-0.0086509,-0.013019,-0.020597,-0.0053919,-0.0030311,-0.014347,0.060504,34.03
0.012532,0.0043959,0.0091217,0.02426,-0.010937,0.026511,0.011235,-0.014755,0.018845,0.017047,0.00039753,-0.0025242,0.01168,0.0044742,-0.0088445,-0.011648,-0.020881,-0.005104,-0.0050668,-0.014128,0.061029,32.529
0.012695,0.0046256,0.0094564,0.025042,-0.011108,0.027949,0.011123,-0.014479,0.019873,0.017119,0.00028392,-0.0045834,0.011584,0.0046341,-0.0072138,-0.012461,-0.020362,-0.0046243,-0.0056845,-0.014594,0.062372,31.032
0.011754,0.004254,0.0088184,0.025135,-0.010391,0.028197,0.011868,-0.015212,0.022286,0.016722,0.00038679,-0.0041209,0.011215,0.0039581,-0.0071972,-0.012844,-0.020688,-0.0045134,-0.0041981,-0.013978,0.062881,29.542
0.011406,0.0051332,0.0079772,0.024635,-0.012097,0.028787,0.012943,-0.015,0.022169,0.017265,0.0010519,-0.0026758,0.0099575,0.0041021,-0.0064551,-0.013844,-0.020675,-0.0046942,-0.0047703,-0.014283,0.063387,28.135
0.011554,0.0051465,0.0081057,0.025502,-0.01303,0.028484,0.01228,-0.014963,0.022431,0.01821,0.00043805,-0.0032453,0.0091464,0.0046073,-0.0067168,-0.013834,-0.02345,-0.0048973,-0.004439,-0.014032,0.064878,26.729
0.011581,0.0060613,0.0095242,0.024755,-0.012616,0.027713,0.012429,-0.01527,0.023477,0.016772,0.0014256,-0.0032112,0.0088709,0.0045953,-0.0070423,-0.013945,-0.024468,-0.0047632,-0.006127,-0.014513,0.065172,25.355
0.011703,0.0059881,0.01,0.026212,-0.012725,0.02832,0.011105,-0.013959,0.024424,0.016846,0.0019566,-0.0017921,0.0082705,0.0050712,-0.0078138,-0.013254,-0.023736,-0.0037378,-0.0064008,-0.014395,0.065465,24.045
0.012944,0.0062876,0.010681,0.026033,-0.012631,0.029182,0.012077,-0.013044,0.025106,0.016567,0.0005605,-0.00093948,0.008754,0.0050666,-0.0074936,-0.012289,-0.024065,-0.0050175,-0.0059024,-0.015665,0.066528,22.761
0.013314,0.0038483,0.011507,0.025112,-0.01348,0.029974,0.011691,-0.013101,0.025556,0.016968,0.00096224,-0.00098979,0.0086678,0.0044178,-0.0083429,-0.013069,-0.023922,-0.0060086,-0.0064903,-0.015596,0.067196,21.511
0.01384,0.0038748,0.011851,0.026859,-0.014053,0.030191,0.012397,-0.014878,0.025563,0.016805,0.0017933,-0.00060214,0.0099601,0.0057285,-0.0088478,-0.013581,-0.023723,-0.0066544,-0.0063785,-0.015772,0.06916,20.336
0.014225,0.003161,0.011987,0.026125,-0.014427,0.031281,0.013406,-0.014924,0.024952,0.016403,0.0030489,-0.0010684,0.009879,0.0061782,-0.0090574,-0.012447,-0.024479,-0.0048101,-0.0053759,-0.016363,0.069437,19.24
0.014227,0.0044078,0.01182,0.026222,-0.013681,0.032835,0.013003,-0.015371,0.024495,0.017197,0.0030065,-0.00091325,0.010482,0.0045539,-0.010507,-0.013314,-0.025033,-0.004351,-0.0055091,-0.01712,0.070801,18.202
0.015704,0.0046754,0.012363,0.025814,-0.013861,0.031256,0.013708,-0.01513,0.025428,0.019098,0.0031389,-0.00099099,0.011001,0.0043116,-0.010648,-0.013911,-0.024505,-0.0031875,-0.0051866,-0.017225,0.07125,17.197
0.014707,0.0040334,0.011665,0.026034,-0.013324,0.031532,0.014946,-0.01532,0.025887,0.020412,0.0026599,-0.00095884,0.011601,0.0045937,-0.010842,-0.01254,-0.024789,-0.0028997,-0.0072224,-0.017006,0.071874,16.196
0.01487,0.0042631,0.011999,0.026816,-0.013495,0.03297,0.014834,-0.015044,0.026914,0.020484,0.0025462,-0.003018,0.011505,0.0047536,-0.0092114,-0.013352,-0.02427,-0.0024199,-0.00784,-0.017472,0.073193,15.199
0.01393,0.0038915,0.011361,0.026909,-0.012778,0.033218,0.015578,-0.015776,0.029327,0.020088,0.0026491,-0.0025556,0.011136,0.0040776,-0.0091948,-0.013736,-0.024596,-0.002309,-0.0063537,-0.016856,0.0738,14.209
0.013581,0.0047707,0.01052,0.026409,-0.014483,0.033808,0.016653,-0.015565,0.02921,0.020631,0.0033142,-0.0011104,0.0098789,0.0042216,-0.0084527,-0.014736,-0.024582,-0.0024898,-0.0069258,-0.017161,0.074402,13.302
0.013729,0.0047841,0.010649,0.027275,-0.015417,0.033505,0.015991,-0.015528,0.029472,0.021576,0.0027004,-0.00168,0.0090677,0.0047267,-0.0087144,-0.014726,-0.027358,-0.0026929,-0.0065945,-0.01691,0.075846,12.396
0.013757,0.0056988,0.012067,0.026529,-0.015003,0.032734,0.01614,-0.015834,0.030518,0.020138,0.0036879,-0.0016459,0.0087922,0.0047147,-0.0090399,-0.014837,-0.028376,-0.0025588,-0.0082826,-0.017391,0.076265,11.522
0.013878,0.0056256,0.012543,0.027985,-0.015111,0.033341,0.014815,-0.014524,0.031465,0.020212,0.0042189,-0.00022679,0.0081919,0.0051907,-0.0098114,-0.014146,-0.027644,-0.0015334,-0.0085563,-0.017273,0.076682,10.712
0.015119,0.0059251,0.013224,0.027807,-0.015018,0.034203,0.015788,-0.013609,0.032148,0.019933,0.0028228,0.00062587,0.0086753,0.0051861,-0.0094913,-0.013181,-0.027973,-0.0028131,-0.008058,-0.018543,0.077756,9.9285
0.015489,0.0034858,0.01405,0.026886,-0.015866,0.034995,0.015402,-0.013665,0.032598,0.020334,0.0032246,0.00057556,0.0085892,0.0045373,-0.01034,-0.013961,-0.02783,-0.0038042,-0.0086459,-0.018474,0.07849,9.1778
0.015634,0.0031122,0.013189,0.027981,-0.015662,0.034517,0.016642,-0.011484,0.03232,0.019578,0.0041086,1.6145e-05,0.0091936,0.0039723,-0.010964,-0.014822,-0.028359,-0.0042176,-0.0087932,-0.018238,0.078571,8.503
0.016161,0.0031387,0.013533,0.029728,-0.016235,0.034734,0.017348,-0.013261,0.032326,0.019415,0.0049396,0.0004038,0.010486,0.005283,-0.011469,-0.015334,-0.02816,-0.0048634,-0.0086815,-0.018414,0.080417,7.8648
0.016545,0.0024249,0.013669,0.028993,-0.016609,0.035824,0.018356,-0.013307,0.031715,0.019013,0.0061953,-6.2462e-05,0.010405,0.0057327,-0.011679,-0.0142,-0.028916,-0.0030192,-0.0076788,-0.019005,0.080812,7.2693
0.016548,0.0036717,0.013502,0.029091,-0.015863,0.037378,0.017954,-0.013754,0.031259,0.019806,0.0061528,9.2684e-05,0.011008,0.0041085,-0.013129,-0.015068,-0.02947,-0.00256,-0.007812,-0.019762,0.082143,6.7313
0.018024,0.0039393,0.014045,0.028682,-0.016043,0.035798,0.018659,-0.013513,0.032192,0.021708,0.0062853,1.4945e-05,0.011527,0.0038661,-0.01327,-0.015664,-0.028942,-0.0013966,-0.0074896,-0.019867,0.082685,6.2261
0.017028,0.0032973,0.013347,0.028902,-0.015506,0.036075,0.019897,-0.013703,0.03265,0.023022,0.0058062,4.7097e-05,0.012127,0.0041483,-0.013464,-0.014293,-0.029226,-0.0011087,-0.0095253,-0.019648,0.083376,5.7246
0.017468,0.0028871,0.014058,0.029701,-0.013575,0.036043,0.020532,-0.014017,0.031884,0.023947,0.0067006,0.00011706,0.010175,0.0040138,-0.013002,-0.014254,-0.029155,-0.0018638,-0.0094009,-0.020022,0.083452,5.2283
0.01763,0.0031168,0.014393,0.030483,-0.013746,0.037481,0.02042,-0.013741,0.032912,0.024019,0.006587,-0.0019421,0.010079,0.0041736,-0.011371,-0.015067,-0.028636,-0.001384,-0.010019,-0.020488,0.084742,4.7329
0.017562,0.0028954,0.014327,0.029945,-0.01294,0.037747,0.020984,-0.01349,0.032808,0.023658,0.0051085,-0.0020606,0.0093005,0.0061416,-0.012704,-0.016558,-0.028387,-0.00075507,-0.010089,-0.020643,0.084817,4.2429
0.015427,0.0032383,0.016645,0.030088,-0.013338,0.037811,0.021723,-0.012813,0.032331,0.024213,0.0049577,-0.0020751,0.009761,0.006097,-0.012728,-0.016767,-0.028226,-0.00079633,-0.0093548,-0.020282,0.084892,3.7603
0.014487,0.0028667,0.016007,0.03018,-0.012621,0.038059,0.022468,-0.013546,0.034744,0.023816,0.0050606,-0.0016127,0.0093923,0.005421,-0.012711,-0.01715,-0.028552,-0.00068546,-0.0078685,-0.019667,0.085565,3.3407
0.014138,0.0037459,0.015166,0.029681,-0.014326,0.038649,0.023543,-0.013334,0.034627,0.024359,0.0057256,-0.00016749,0.0081347,0.005565,-0.011969,-0.01815,-0.028538,-0.00086622,-0.0084406,-0.019972,0.086234,2.9332
0.014286,0.0037593,0.015294,0.030547,-0.01526,0.038346,0.022881,-0.013297,0.034889,0.025304,0.0051118,-0.00073708,0.0073236,0.0060702,-0.012231,-0.01814,-0.031314,-0.0010693,-0.0081093,-0.019721,0.087627,2.5271
0.015528,0.004463,0.015827,0.030262,-0.01511,0.039377,0.023422,-0.013317,0.034662,0.025142,0.0049809,-0.00066836,0.0072403,0.0059903,-0.012192,-0.017999,-0.031419,-0.0011018,-0.0083801,-0.016762,0.0877,2.1537
0.015556,0.0053778,0.017245,0.029516,-0.014696,0.038606,0.023571,-0.013623,0.035707,0.023704,0.0059684,-0.00063421,0.0069648,0.0059783,-0.012518,-0.018109,-0.032437,-0.00096779,-0.010068,-0.017243,0.088208,2.3227
0.01526,0.0064048,0.016726,0.02842,-0.014378,0.039007,0.023045,-0.013009,0.0364,0.024643,0.0073599,-0.0015527,0.0071839,0.0072819,-0.013294,-0.017552,-0.032143,-0.0024032,-0.0095481,-0.017177,0.08828,2.0128
0.015382,0.0063316,0.017202,0.029876,-0.014486,0.039615,0.02172,-0.011698,0.037347,0.024717,0.0078908,-0.00013368,0.0065836,0.0077578,-0.014066,-0.01686,-0.031411,-0.0013778,-0.0098218,-0.017058,0.088784,1.7154
0.016623,0.0066311,0.017882,0.029697,-0.014393,0.040477,0.022693,-0.010783,0.03803,0.024438,0.0064948,0.00071897,0.007067,0.0077532,-0.013746,-0.015895,-0.03174,-0.0026574,-0.0093234,-0.018329,0.089855,1.4316
0.016993,0.0041918,0.018709,0.028776,-0.015241,0.041269,0.022307,-0.010839,0.03848,0.02484,0.0068965,0.00066866,0.0069809,0.0071044,-0.014595,-0.016675,-0.031597,-0.0036485,-0.0099113,-0.018259,0.090633,1.1809
0.017138,0.0038182,0.017848,0.029871,-0.015037,0.04079,0.023547,-0.0086579,0.038202,0.024084,0.0077805,0.00010925,0.0075853,0.0065394,-0.015219,-0.017537,-0.032127,-0.0040619,-0.010059,-0.018023,0.090844,1.006
0.017664,0.0038447,0.018192,0.031618,-0.01561,0.041008,0.024253,-0.010435,0.038208,0.02392,0.0086115,0.0004969,0.0088775,0.0078501,-0.015724,-0.018049,-0.031928,-0.0047077,-0.0099469,-0.018199,0.092582,0.86792
0.018049,0.0031309,0.018328,0.030884,-0.015984,0.042097,0.025261,-0.010481,0.037598,0.023519,0.0098672,3.0644e-05,0.0087964,0.0082998,-0.015933,-0.016915,-0.032684,-0.0028635,-0.0089443,-0.018791,0.093063,0.7724
0.018051,0.0043777,0.01816,0.030981,-0.015238,0.043651,0.024859,-0.010929,0.037141,0.024312,0.0098248,0.00018579,0.0093998,0.0066756,-0.017383,-0.017782,-0.033237,-0.0024044,-0.0090775,-0.019548,0.094356,0.73435
0.019528,0.0046453,0.018704,0.030573,-0.015418,0.042072,0.025563,-0.010688,0.038074,0.026214,0.0099572,0.00010805,0.0099188,0.0064332,-0.017524,-0.018379,-0.03271,-0.0012409,-0.008755,-0.019653,0.094962,0.72923
0.021004,0.0049128,0.019247,0.030164,-0.015599,0.040493,0.026268,-0.010447,0.039007,0.028116,0.01009,3.0311e-05,0.010438,0.0061909,-0.017666,-0.018975,-0.032182,-7.7419e-05,-0.0084325,-0.019758,0.095698,0.72771
